cid,complexity,inchi,isosmiles,canonicalsmiles,inchikey,iupacname,Melting Point 1
7251175,570,"InChI=1S/C21H22O4/c1-14(2)5-4-6-15(3)9-11-24-21-16-7-8-20(22)25-19(16)13-18-17(21)10-12-23-18/h5,7-10,12-13H,4,6,11H2,1-3H3/b15-9-",CC(=CCC/C(=C\COC1=C2C=CC(=O)OC2=CC3=C1C=CO3)/C)C,CC(=CCCC(=CCOC1=C2C=CC(=O)OC2=CC3=C1C=CO3)C)C,DBMJZOMNXBSRED-DHDCSXOGSA-N,"4-[(2Z)-3,7-dimethylocta-2,6-dienoxy]furo[3,2-g]chromen-7-one",59 - 61 °C
3957,569,"InChI=1S/C22H23ClN2O2/c1-2-27-22(26)25-12-9-15(10-13-25)20-19-8-7-18(23)14-17(19)6-5-16-4-3-11-24-21(16)20/h3-4,7-8,11,14H,2,5-6,9-10,12-13H2,1H3",CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,JCCNYMKQOSZNPW-UHFFFAOYSA-N,"ethyl 4-(13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-ylidene)piperidine-1-carboxylate",134-136 °C
433554,569,"InChI=1S/C20H30O3/c1-12-13-5-6-15-18(2)8-4-9-19(3,17(22)23)14(18)7-10-20(15,11-13)16(12)21/h13-16,21H,1,4-11H2,2-3H3,(H,22,23)",CC12CCCC(C1CCC34C2CCC(C3)C(=C)C4O)(C)C(=O)O,CC12CCCC(C1CCC34C2CCC(C3)C(=C)C4O)(C)C(=O)O,GVGJRXSJJHLPGZ-UHFFFAOYSA-N,"15-hydroxy-5,9-dimethyl-14-methylidenetetracyclo[11.2.1.01,10.04,9]hexadecane-5-carboxylic acid",216 - 218 °C
480780,569,"InChI=1S/C21H20O5/c1-12(2)4-9-15-17(25-3)10-18-19(20(15)23)21(24)16(11-26-18)13-5-7-14(22)8-6-13/h4-8,10-11,22-23H,9H2,1-3H3",CC(=CCC1=C(C=C2C(=C1O)C(=O)C(=CO2)C3=CC=C(C=C3)O)OC)C,CC(=CCC1=C(C=C2C(=C1O)C(=O)C(=CO2)C3=CC=C(C=C3)O)OC)C,WLPHLDLTTPUDSI-UHFFFAOYSA-N,5-hydroxy-3-(4-hydroxyphenyl)-7-methoxy-6-(3-methylbut-2-enyl)chromen-4-one,95 - 98 °C
5317478,569,"InChI=1S/C21H20O5/c1-12(2)4-9-15-17(22)10-18-19(20(15)23)21(24)16(11-26-18)13-5-7-14(25-3)8-6-13/h4-8,10-11,22-23H,9H2,1-3H3",CC(=CCC1=C(C2=C(C=C1O)OC=C(C2=O)C3=CC=C(C=C3)OC)O)C,CC(=CCC1=C(C2=C(C=C1O)OC=C(C2=O)C3=CC=C(C=C3)OC)O)C,JQNSUDIGIIGIOL-UHFFFAOYSA-N,"5,7-dihydroxy-3-(4-methoxyphenyl)-6-(3-methylbut-2-enyl)chromen-4-one",213 - 217 °C
13188898,569,"InChI=1S/C21H24O10/c22-9-16-18(27)19(28)20(29)21(31-16)30-12-7-14(25)17(15(26)8-12)13(24)6-3-10-1-4-11(23)5-2-10/h1-2,4-5,7-8,16,18-23,25-29H,3,6,9H2",C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)OC3C(C(C(C(O3)CO)O)O)O)O)O,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)OC3C(C(C(C(O3)CO)O)O)O)O)O,GSTCPEBQYSOEHV-UHFFFAOYSA-N,"1-[2,6-dihydroxy-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-3-(4-hydroxyphenyl)propan-1-one",166 °C
14604078,569,"InChI=1S/C21H20O5/c1-12(2)4-9-15-17(22)10-18(23)19-20(24)16(11-26-21(15)19)13-5-7-14(25-3)8-6-13/h4-8,10-11,22-23H,9H2,1-3H3",CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C(=CO2)C3=CC=C(C=C3)OC)C,CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C(=CO2)C3=CC=C(C=C3)OC)C,DDLPIQXHEKZHQX-UHFFFAOYSA-N,"5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromen-4-one",139 - 141 °C
44258358,569,"InChI=1S/C21H20O5/c1-12(2)4-9-15-19(25-3)11-17(24)20-16(23)10-18(26-21(15)20)13-5-7-14(22)8-6-13/h4-8,10-11,22,24H,9H2,1-3H3",CC(=CCC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=C(C=C3)O)O)OC)C,CC(=CCC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=C(C=C3)O)O)OC)C,BSZYNZDGUZYMDL-UHFFFAOYSA-N,5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-8-(3-methylbut-2-enyl)chromen-4-one,238 - 239 °C
13940,568,"InChI=1S/C9H6Cl6O4S/c10-5-6(11)8(13)4-2-19-20(16,17)18-1-3(4)7(5,12)9(8,14)15/h3-4H,1-2H2",C1C2C(COS(=O)(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,C1C2C(COS(=O)(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,AAPVQEMYVNZIOO-UHFFFAOYSA-N,"1,9,10,11,12,12-hexachloro-4,6-dioxa-5lambda6-thiatricyclo[7.2.1.02,8]dodec-10-ene 5,5-dioxide","358 °F (NTP, 1992)"
93542,568,"InChI=1S/C15H15ClFN3O3S2/c1-23-13(21)8-24-12-7-11(10(17)6-9(12)16)18-14-19-4-2-3-5-20(19)15(22)25-14/h6-7H,2-5,8H2,1H3",COC(=O)CSC1=C(C=C(C(=C1)N=C2N3CCCCN3C(=O)S2)F)Cl,COC(=O)CSC1=C(C=C(C(=C1)N=C2N3CCCCN3C(=O)S2)F)Cl,ZCNQYNHDVRPZIH-UHFFFAOYSA-N,"methyl 2-[2-chloro-4-fluoro-5-[(3-oxo-5,6,7,8-tetrahydro-[1,3,4]thiadiazolo[3,4-a]pyridazin-1-ylidene)amino]phenyl]sulfanylacetate",104.6 °C
3032325,568,"InChI=1S/C18H22O8P2/c1-3-17(13-5-9-15(10-6-13)25-27(19,20)21)18(4-2)14-7-11-16(12-8-14)26-28(22,23)24/h5-12H,3-4H2,1-2H3,(H2,19,20,21)(H2,22,23,24)/b18-17+",CC/C(=C(/CC)\C1=CC=C(C=C1)OP(=O)(O)O)/C2=CC=C(C=C2)OP(=O)(O)O,CCC(=C(CC)C1=CC=C(C=C1)OP(=O)(O)O)C2=CC=C(C=C2)OP(=O)(O)O,NLORYLAYLIXTID-ISLYRVAYSA-N,[4-[(E)-4-(4-phosphonooxyphenyl)hex-3-en-3-yl]phenyl] dihydrogen phosphate,"399 to 403 °F (decomposes) (NTP, 1992)"
4484591,568,"InChI=1S/C21H30O10/c1-3-4-11-5-7-12(8-6-11)30-21-19(27)17(25)15(23)13(31-21)9-28-20-18(26)16(24)14(22)10(2)29-20/h3,5-8,10,13-27H,1,4,9H2,2H3",CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC=C(C=C3)CC=C)O)O)O)O)O)O,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC=C(C=C3)CC=C)O)O)O)O)O)O,DAELTTGCCPRYTP-UHFFFAOYSA-N,"2-methyl-6-[[3,4,5-trihydroxy-6-(4-prop-2-enylphenoxy)oxan-2-yl]methoxy]oxane-3,4,5-triol",187 - 188.5 °C
5282375,568,"InChI=1S/C23H30O3/c1-8-26-23(24)14-17(3)11-9-10-16(2)12-13-21-18(4)15-22(25-7)20(6)19(21)5/h9-15H,8H2,1-7H3/b11-9+,13-12+,16-10+,17-14+",CCOC(=O)/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C(=C(C=C1C)OC)C)C,CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C(=C(C=C1C)OC)C)C,HQMNCQVAMBCHCO-DJRRULDNSA-N,"ethyl (2E,4E,6E,8E)-9-(4-methoxy-2,3,6-trimethylphenyl)-3,7-dimethylnona-2,4,6,8-tetraenoate",104-105
12960452,568,"InChI=1S/C18H27NO5/c1-6-10(3)17(21)23-12-8-13-15(20)16(14(9-12)19(13)5)24-18(22)11(4)7-2/h6-7,12-16,20H,8-9H2,1-5H3/b10-6+,11-7+",C/C=C(\C)/C(=O)OC1CC2C(C(C(C1)N2C)OC(=O)/C(=C/C)/C)O,CC=C(C)C(=O)OC1CC2C(C(C(C1)N2C)OC(=O)C(=CC)C)O,FRQMNJFBOJQRAQ-JMQWPVDRSA-N,[6-hydroxy-8-methyl-7-[(E)-2-methylbut-2-enoyl]oxy-8-azabicyclo[3.2.1]octan-3-yl] (E)-2-methylbut-2-enoate,215 °C
13766811,568,"InChI=1S/C9H6Cl6O4S/c10-5-6(11)8(13)4-2-19-20(16,17)18-1-3(4)7(5,12)9(8,14)15/h3-4H,1-2H2/t3-,4+,7-,8+",C1[C@@H]2[C@H](COS(=O)(=O)O1)[C@@]3(C(=C([C@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl,C1C2C(COS(=O)(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,AAPVQEMYVNZIOO-DDYGQXQVSA-N,"(1R,2S,8R,9S)-1,9,10,11,12,12-hexachloro-4,6-dioxa-5lambda6-thiatricyclo[7.2.1.02,8]dodec-10-ene 5,5-dioxide","358 °F (NTP, 1992)"
13965870,568,"InChI=1S/C19H20O4/c1-11(2)5-6-13-16(21)12-7-8-15(20)22-17(12)14-9-10-19(3,4)23-18(13)14/h5,7-10,21H,6H2,1-4H3",CC(=CCC1=C2C(=C3C(=C1O)C=CC(=O)O3)C=CC(O2)(C)C)C,CC(=CCC1=C2C(=C3C(=C1O)C=CC(=O)O3)C=CC(O2)(C)C)C,QMEMHCMQAQFMEL-UHFFFAOYSA-N,"5-hydroxy-8,8-dimethyl-6-(3-methylbut-2-enyl)pyrano[2,3-f]chromen-2-one",179 - 180 °C
20849086,568,"InChI=1S/C14H17N5O8/c20-2-6-9(23)10(24)13(27-6)19-4-17-8-11(15-3-16-12(8)19)18-5(14(25)26)1-7(21)22/h3-6,9-10,13,20,23-24H,1-2H2,(H,21,22)(H,25,26)(H,15,16,18)/t5-,6+,9+,10+,13+/m0/s1",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N[C@@H](CC(=O)O)C(=O)O,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)NC(CC(=O)O)C(=O)O,VKGZCEJTCKHMRL-VWJPMABRSA-N,"(2S)-2-[[9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]purin-6-yl]amino]butanedioic acid",233 - 238 °C
71312398,568,"InChI=1S/C9H6Cl6O4S/c10-5-6(11)8(13)4-2-19-20(16,17)18-1-3(4)7(5,12)9(8,14)15/h3-4H,1-2H2/t3?,4?,7-,8+",C1C2C(COS(=O)(=O)O1)[C@@]3(C(=C([C@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl,C1C2C(COS(=O)(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,AAPVQEMYVNZIOO-WINLOITPSA-N,"(1S,9R)-1,9,10,11,12,12-hexachloro-4,6-dioxa-5lambda6-thiatricyclo[7.2.1.02,8]dodec-10-ene 5,5-dioxide","358 °F (NTP, 1992)"
72996596,568,"InChI=1S/C20H24O5/c1-11(2)13-8-12(9-21)15-17(16(13)23)25-18(24)20(15)7-5-6-19(3,4)14(20)10-22/h8-11,14,23H,5-7H2,1-4H3",CC(C)C1=C(C2=C(C(=C1)C=O)C3(CCCC(C3C=O)(C)C)C(=O)O2)O,CC(C)C1=C(C2=C(C(=C1)C=O)C3(CCCC(C3C=O)(C)C)C(=O)O2)O,JBWRHBJFAVSAMJ-UHFFFAOYSA-N,"7-hydroxy-2',2'-dimethyl-2-oxo-6-propan-2-ylspiro[1-benzofuran-3,6'-cyclohexane]-1',4-dicarbaldehyde",225 °C
85152699,568,"InChI=1S/C20H24O5/c1-11(2)13-8-12(9-21)14-16(15(13)23)25-18(24)17-19(3,4)6-5-7-20(14,17)10-22/h8-11,17,23H,5-7H2,1-4H3",CC(C)C1=C(C2=C(C(=C1)C=O)C3(CCCC(C3C(=O)O2)(C)C)C=O)O,CC(C)C1=C(C2=C(C(=C1)C=O)C3(CCCC(C3C(=O)O2)(C)C)C=O)O,VBEKTSBYXBBXEO-UHFFFAOYSA-N,"4-hydroxy-7,7-dimethyl-6-oxo-3-propan-2-yl-6a,8,9,10-tetrahydrobenzo[c]chromene-1,10a-dicarbaldehyde",223 - 224 °C
131751160,568,"InChI=1S/C19H26O4/c1-11(2)18(20)22-16-10-15-14(5)19(21)23-17(15)9-12(3)7-6-8-13(16)4/h8-9,11,15-17H,5-7,10H2,1-4H3/b12-9+,13-8+",C/C/1=C\C2C(CC(/C(=C/CC1)/C)OC(=O)C(C)C)C(=C)C(=O)O2,CC1=CC2C(CC(C(=CCC1)C)OC(=O)C(C)C)C(=C)C(=O)O2,XXAILDIUKGAZIM-GHEQENTPSA-N,"[(6E,10E)-6,10-dimethyl-3-methylidene-2-oxo-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-5-yl] 2-methylpropanoate",154 °C
16945,567,"InChI=1S/C10Cl12/c11-1-2(12)7(17)4(14)3(13,5(1,15)9(7,19)20)6(1,16)10(21,22)8(2,4)18",C12(C3(C4(C5(C3(C(C1(C5(C2(C4(Cl)Cl)Cl)Cl)Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl,C12(C3(C4(C5(C3(C(C1(C5(C2(C4(Cl)Cl)Cl)Cl)Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl,GVYLCNUFSHDAAW-UHFFFAOYSA-N,"1,2,3,4,5,5,6,7,8,9,10,10-dodecachloropentacyclo[5.3.0.02,6.03,9.04,8]decane","905 °F (decomposes) (NTP, 1992)"
150311,567,"InChI=1S/C24H21F2NO3/c25-17-5-1-15(2-6-17)22(29)14-13-21-23(16-3-11-20(28)12-4-16)27(24(21)30)19-9-7-18(26)8-10-19/h1-12,21-23,28-29H,13-14H2/t21-,22+,23-/m1/s1",C1=CC(=CC=C1[C@@H]2[C@H](C(=O)N2C3=CC=C(C=C3)F)CC[C@@H](C4=CC=C(C=C4)F)O)O,C1=CC(=CC=C1C2C(C(=O)N2C3=CC=C(C=C3)F)CCC(C4=CC=C(C=C4)F)O)O,OLNTVTPDXPETLC-XPWALMASSA-N,"(3R,4S)-1-(4-fluorophenyl)-3-[(3S)-3-(4-fluorophenyl)-3-hydroxypropyl]-4-(4-hydroxyphenyl)azetidin-2-one",163°C
444795,567,"InChI=1S/C20H28O2/c1-15(8-6-9-16(2)14-19(21)22)11-12-18-17(3)10-7-13-20(18,4)5/h6,8-9,11-12,14H,7,10,13H2,1-5H3,(H,21,22)/b9-6+,12-11+,15-8+,16-14+",CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,SHGAZHPCJJPHSC-YCNIQYBTSA-N,"(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoic acid","354 to 360 °F (NTP, 1992)"
449171,567,"InChI=1S/C20H28O2/c1-15(8-6-9-16(2)14-19(21)22)11-12-18-17(3)10-7-13-20(18,4)5/h6,8-9,11-12,14H,7,10,13H2,1-5H3,(H,21,22)/b9-6+,12-11+,15-8-,16-14+",CC1=C(C(CCC1)(C)C)/C=C/C(=C\C=C\C(=C\C(=O)O)\C)/C,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,SHGAZHPCJJPHSC-ZVCIMWCZSA-N,"(2E,4E,6Z,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoic acid",189-190 °C
629096,567,"InChI=1S/C20H18O6/c1-19(2,22)17-6-10-5-12-15(8-14(10)25-17)24-9-20(23)13-4-3-11(21)7-16(13)26-18(12)20/h3-8,18,21-23H,9H2,1-2H3",CC(C)(C1=CC2=CC3=C(C=C2O1)OCC4(C3OC5=C4C=CC(=C5)O)O)O,CC(C)(C1=CC2=CC3=C(C=C2O1)OCC4(C3OC5=C4C=CC(=C5)O)O)O,FLURXOFTUKXKQN-UHFFFAOYSA-N,"6-(2-hydroxypropan-2-yl)-7,11,20-trioxapentacyclo[11.7.0.02,10.04,8.014,19]icosa-2(10),3,5,8,14(19),15,17-heptaene-13,17-diol",181 °C
5282379,567,"InChI=1S/C20H28O2/c1-15(8-6-9-16(2)14-19(21)22)11-12-18-17(3)10-7-13-20(18,4)5/h6,8-9,11-12,14H,7,10,13H2,1-5H3,(H,21,22)/b9-6+,12-11+,15-8+,16-14-",CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,SHGAZHPCJJPHSC-XFYACQKRSA-N,"(2Z,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoic acid","372 to 374 °F (NTP, 1992)"
6419708,567,"InChI=1S/C20H28O2/c1-15(8-6-9-16(2)14-19(21)22)11-12-18-17(3)10-7-13-20(18,4)5/h6,8-9,11-12,14H,7,10,13H2,1-5H3,(H,21,22)/b9-6+,12-11+,15-8-,16-14-",CC1=C(C(CCC1)(C)C)/C=C/C(=C\C=C\C(=C/C(=O)O)\C)/C,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,SHGAZHPCJJPHSC-CDMOMSTLSA-N,"(2Z,4E,6Z,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoic acid",181 °C
13890715,567,"InChI=1S/C20H30O3/c1-18-7-3-8-19(2,17(22)23)15(18)6-9-20-10-13(4-5-16(18)20)14(11-20)12-21/h11,13,15-16,21H,3-10,12H2,1-2H3,(H,22,23)",CC12CCCC(C1CCC34C2CCC(C3)C(=C4)CO)(C)C(=O)O,CC12CCCC(C1CCC34C2CCC(C3)C(=C4)CO)(C)C(=O)O,XEQHVCXFKPCQNM-UHFFFAOYSA-N,"14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.01,10.04,9]hexadec-14-ene-5-carboxylic acid",193 - 194 °C
522524,566,"InChI=1S/C12H8Cl6O/c13-8-5-3(2-19)1-4-6(5)9(14,12(8,17)18)11(16)7(4)10(8,11)15/h2-7H,1H2",C1C(C2C3C1C4C5(C2(C(C3(C45Cl)Cl)(Cl)Cl)Cl)Cl)C=O,C1C(C2C3C1C4C5(C2(C(C3(C45Cl)Cl)(Cl)Cl)Cl)Cl)C=O,HCTWZIFNBBCVGM-UHFFFAOYSA-N,"3,4,5,6,6,7-hexachloropentacyclo[6.3.0.02,4.03,7.05,9]undecane-10-carbaldehyde","Melting point: 235 °C, with decomposition"
537596,566,"InChI=1S/C22H34O2/c1-15-12-22-11-8-18-20(3,14-24-16(2)23)9-5-10-21(18,4)19(22)7-6-17(15)13-22/h17-19H,1,5-14H2,2-4H3",CC(=O)OCC1(CCCC2(C1CCC34C2CCC(C3)C(=C)C4)C)C,CC(=O)OCC1(CCCC2(C1CCC34C2CCC(C3)C(=C)C4)C)C,FNLMCLYZRZJKQZ-UHFFFAOYSA-N,"(5,9-dimethyl-14-methylidene-5-tetracyclo[11.2.1.01,10.04,9]hexadecanyl)methyl acetate",117 - 118 °C
4011971,566,"InChI=1S/C17H18FN3O3/c18-13-7-11-14(8-15(13)20-5-3-19-4-6-20)21(10-1-2-10)9-12(16(11)22)17(23)24/h7-10,19H,1-6H2,(H,23,24)",C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CC[NH2+]CC4)F)C(=O)[O-],C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CC[NH2+]CC4)F)C(=O)[O-],MYSWGUAQZAJSOK-UHFFFAOYSA-N,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-4-ium-1-ylquinoline-3-carboxylate,255 - 257 °C
5316959,566,"InChI=1S/C19H12O6/c20-19-11-3-9-1-2-21-12(9)5-14(11)25-17-7-22-13-6-16-15(23-8-24-16)4-10(13)18(17)19/h1-6,17-18H,7-8H2",C1C2C(C3=CC4=C(C=C3O1)OCO4)C(=O)C5=C(O2)C=C6C(=C5)C=CO6,C1C2C(C3=CC4=C(C=C3O1)OCO4)C(=O)C5=C(O2)C=C6C(=C5)C=CO6,RAJDDCCSNZAPCH-UHFFFAOYSA-N,"5,7,11,14,18-pentaoxahexacyclo[11.11.0.02,10.04,8.015,23.017,21]tetracosa-2,4(8),9,15(23),16,19,21-heptaen-24-one",233 - 235 °C
12147604,566,"InChI=1S/C12H8Cl6O/c13-8-5-3(2-19)1-4-6(5)9(14,12(8,17)18)11(16)7(4)10(8,11)15/h2-7H,1H2/t3-,4+,5-,6+,7+,8+,9+,10+,11-/m1/s1",C1[C@@H]([C@@H]2[C@@H]3[C@H]1[C@H]4[C@@]5([C@@]2(C([C@]3([C@]45Cl)Cl)(Cl)Cl)Cl)Cl)C=O,C1C(C2C3C1C4C5(C2(C(C3(C45Cl)Cl)(Cl)Cl)Cl)Cl)C=O,HCTWZIFNBBCVGM-YJTREVOLSA-N,"(1S,2R,3S,4R,5S,7S,8S,9R,10S)-3,4,5,6,6,7-hexachloropentacyclo[6.3.0.02,4.03,7.05,9]undecane-10-carbaldehyde","Melting point: 235 °C, with decomposition"
13846551,566,"InChI=1S/C17H16O9/c18-6-9-11(20)12(21)13(22)17(24-9)26-16-14-8(3-4-23-14)5-7-1-2-10(19)25-15(7)16/h1-5,9,11-13,17-18,20-22H,6H2",C1=CC(=O)OC2=C(C3=C(C=CO3)C=C21)OC4C(C(C(C(O4)CO)O)O)O,C1=CC(=O)OC2=C(C3=C(C=CO3)C=C21)OC4C(C(C(C(O4)CO)O)O)O,CXQMYXUCGMYFCD-UHFFFAOYSA-N,"9-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyfuro[3,2-g]chromen-7-one",219 - 220 °C
131752427,566,"InChI=1S/C20H30O2/c1-17(2)13-7-10-20-11-12(19(4)16(20)22-19)5-6-14(20)18(13,3)9-8-15(17)21/h12-14,16H,5-11H2,1-4H3",CC1(C2CCC34CC(CCC3C2(CCC1=O)C)C5(C4O5)C)C,CC1(C2CCC34CC(CCC3C2(CCC1=O)C)C5(C4O5)C)C,SVKMTDSTFGJBCS-UHFFFAOYSA-N,"5,5,9,14-tetramethyl-15-oxapentacyclo[11.3.1.01,10.04,9.014,16]heptadecan-6-one",134 - 136 °C
134688303,566,"InChI=1S/C12H8Cl6O/c13-8-5-3(2-19)1-4-6(5)9(14,12(8,17)18)11(16)7(4)10(8,11)15/h2-7H,1H2/t3-,4+,5+,6+,7+,8-,9+,10-,11-/m1/s1",C1[C@@H]([C@H]2[C@@H]3[C@H]1[C@H]4[C@]5([C@]2(C([C@]3([C@]45Cl)Cl)(Cl)Cl)Cl)Cl)C=O,C1C(C2C3C1C4C5(C2(C(C3(C45Cl)Cl)(Cl)Cl)Cl)Cl)C=O,HCTWZIFNBBCVGM-MJOCKXQWSA-N,"(1S,2R,3S,4S,5R,7S,8S,9S,10S)-3,4,5,6,6,7-hexachloropentacyclo[6.3.0.02,4.03,7.05,9]undecane-10-carbaldehyde","Melting point: 235 °C, with decomposition"
138394063,566,"InChI=1S/C12H8Cl6O/c13-8-5-3(2-19)1-4-6(5)9(14,12(8,17)18)11(16)7(4)10(8,11)15/h2-7H,1H2/t3-,4-,5+,6-,7-,8+,9+,10+,11-/m0/s1",C1[C@H]([C@@H]2[C@@H]3[C@H]1[C@H]4[C@]5([C@]2(C([C@@]3([C@@]45Cl)Cl)(Cl)Cl)Cl)Cl)C=O,C1C(C2C3C1C4C5(C2(C(C3(C45Cl)Cl)(Cl)Cl)Cl)Cl)C=O,HCTWZIFNBBCVGM-YFQUMFGZSA-N,"(1S,2R,3R,4S,5R,7R,8S,9R,10R)-3,4,5,6,6,7-hexachloropentacyclo[6.3.0.02,4.03,7.05,9]undecane-10-carbaldehyde","Melting point: 235 °C, with decomposition"
171036750,566,"InChI=1S/C12H8Cl6O/c13-8-5-3(2-19)1-4-6(5)9(14,12(8,17)18)11(16)7(4)10(8,11)15/h2-7H,1H2/t3?,4?,5?,6?,7?,8-,9-,10-,11+/m0/s1",C1C(C2C3C1C4[C@@]5([C@@]2(C([C@]3([C@]45Cl)Cl)(Cl)Cl)Cl)Cl)C=O,C1C(C2C3C1C4C5(C2(C(C3(C45Cl)Cl)(Cl)Cl)Cl)Cl)C=O,HCTWZIFNBBCVGM-MQLSABLBSA-N,"(3S,4R,5S,7S)-3,4,5,6,6,7-hexachloropentacyclo[6.3.0.02,4.03,7.05,9]undecane-10-carbaldehyde","Melting point: 235 °C, with decomposition"
39186,565,"InChI=1S/C22H26N2O4S/c1-15(25)28-20-21(16-9-11-17(27-4)12-10-16)29-19-8-6-5-7-18(19)24(22(20)26)14-13-23(2)3/h5-12,20-21H,13-14H2,1-4H3/t20-,21+/m1/s1",CC(=O)O[C@@H]1[C@@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC,CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC,HSUGRBWQSSZJOP-RTWAWAEBSA-N,"[(2S,3S)-5-[2-(dimethylamino)ethyl]-2-(4-methoxyphenyl)-4-oxo-2,3-dihydro-1,5-benzothiazepin-3-yl] acetate",187-188
3045380,565,"InChI=1S/C21H26F3N5/c22-21(23,24)16-4-2-5-17(13-16)28-11-9-27(10-12-28)8-7-19-25-26-20-18-6-1-3-15(18)14-29(19)20/h2,4-5,13,15,18H,1,3,6-12,14H2/t15-,18-/m1/s1",C1C[C@@H]2CN3C(=NN=C3[C@@H]2C1)CCN4CCN(CC4)C5=CC=CC(=C5)C(F)(F)F,C1CC2CN3C(=NN=C3C2C1)CCN4CCN(CC4)C5=CC=CC(=C5)C(F)(F)F,BNRMWKUVWLKDQJ-CRAIPNDOSA-N,"(1R,8S)-5-[2-[4-[3-(trifluoromethyl)phenyl]piperazin-1-yl]ethyl]-3,4,6-triazatricyclo[6.3.0.02,6]undeca-2,4-diene",138ºC
5281297,565,"InChI=1S/C24H26O4/c1-15(2)5-4-6-16(3)7-10-20-21(12-19(26)13-22(20)27)24-11-17-8-9-18(25)14-23(17)28-24/h5,7-9,11-14,25-27H,4,6,10H2,1-3H3/b16-7+",CC(=CCC/C(=C/CC1=C(C=C(C=C1O)O)C2=CC3=C(O2)C=C(C=C3)O)/C)C,CC(=CCCC(=CCC1=C(C=C(C=C1O)O)C2=CC3=C(O2)C=C(C=C3)O)C)C,KGOOVUKZICPAIZ-FRKPEAEDSA-N,"4-[(2E)-3,7-dimethylocta-2,6-dienyl]-5-(6-hydroxy-1-benzofuran-2-yl)benzene-1,3-diol",150 - 150.5 °C
